[26-09-2023 21:30:59.267 INFO] - Open correct page
[26-09-2023 21:31:22.745 INFO] - Input password success
[26-09-2023 21:31:22.940 INFO] - Input email success
[26-09-2023 21:31:23.118 INFO] - Input password success
[26-09-2023 21:31:23.260 INFO] - Input email success
[26-09-2023 21:31:23.387 INFO] - Input password success
[26-09-2023 21:31:23.512 INFO] - Input email success
[26-09-2023 21:31:23.623 INFO] - Input password success
[26-09-2023 21:31:23.742 INFO] - Input email success
[26-09-2023 21:31:23.858 INFO] - Input password success
[26-09-2023 21:31:23.984 INFO] - Input email success
[26-09-2023 21:31:24.101 INFO] - Input password success
[26-09-2023 21:31:24.219 INFO] - Input email success
[26-09-2023 21:31:24.350 INFO] - Input password success
[26-09-2023 21:31:24.485 INFO] - Input email success
[26-09-2023 21:31:24.606 INFO] - Input password success
[26-09-2023 21:31:24.738 INFO] - Input email success
[26-09-2023 21:31:24.849 INFO] - Input password success
[26-09-2023 21:31:24.962 INFO] - Input email success
[26-09-2023 21:31:25.071 INFO] - Input password success
[26-09-2023 21:31:25.185 INFO] - Input email success
[26-09-2023 21:31:25.303 INFO] - Input password success
[26-09-2023 21:31:25.436 INFO] - Input email success
[26-09-2023 21:31:25.561 INFO] - Input password success
[26-09-2023 21:31:25.709 INFO] - Input email success
[26-09-2023 21:31:25.870 INFO] - Input password success
[26-09-2023 21:31:26.036 INFO] - Input email success
[26-09-2023 21:31:26.195 INFO] - Input password success
[26-09-2023 21:31:26.337 INFO] - Input email success
[26-09-2023 21:31:26.469 INFO] - Input password success
[26-09-2023 21:31:26.593 INFO] - Input email success
[26-09-2023 21:31:26.706 INFO] - Input password success
[26-09-2023 21:31:26.833 INFO] - Input email success
[26-09-2023 21:31:26.949 INFO] - Input password success
[26-09-2023 21:31:27.065 INFO] - Input email success
[26-09-2023 21:31:27.190 INFO] - Input password success
[26-09-2023 21:31:27.324 INFO] - Input email success
[26-09-2023 21:31:27.469 INFO] - Input password success
[26-09-2023 21:31:27.594 INFO] - Input email success
[26-09-2023 21:31:27.738 INFO] - Input password success
[26-09-2023 21:31:27.916 INFO] - Input email success
[26-09-2023 21:31:28.118 INFO] - Input password success
[26-09-2023 21:31:28.316 INFO] - Input email success
[26-09-2023 21:31:28.490 INFO] - Input password success
[26-09-2023 21:31:28.621 INFO] - Input email success
[26-09-2023 21:31:28.810 INFO] - Input password success
[26-09-2023 21:31:28.925 INFO] - Input email success
[26-09-2023 21:31:29.056 INFO] - Input password success
[26-09-2023 21:31:29.213 INFO] - Input email success
[26-09-2023 21:31:29.363 INFO] - Input password success
[26-09-2023 21:31:29.483 INFO] - Input email success
[26-09-2023 21:31:29.608 INFO] - Input password success
[26-09-2023 21:31:29.720 INFO] - ---------- Login_01_Loginsuccessfully FAILED test ----------
[26-09-2023 21:31:29.797 INFO] - ---------- Login_01_Loginsuccessfully FAILED test ----------
